substance,code,doses,quantities
['telmisartan'],bk8z.,"[('20000', 'mcg')]",[]
['eprosartan'],bk9..,[],[]
['eprosartan'],bk91.,"[('300000', 'mcg')]",[]
['eprosartan'],bk92.,"[('400000', 'mcg')]",[]
['eprosartan'],bk93.,"[('600000', 'mcg')]",[]
['eprosartan'],bk9x.,"[('300000', 'mcg')]",[]
['eprosartan'],bk9y.,"[('400000', 'mcg')]",[]
['eprosartan'],bk9z.,"[('600000', 'mcg')]",[]
['bosentan'],bkA..,[],[]
['bosentan'],bkA1.,"[('62500', 'mcg')]",[]
['bosentan'],bkA2.,"[('125000', 'mcg')]",[]
['bosentan'],bkA3.,"[('62500', 'mcg')]",[]
['bosentan'],bkA4.,"[('125000', 'mcg')]",[]
['olmesartan'],bkB..,[],[]
['olmesartan'],bkB1.,"[('10000', 'mcg')]",[]
['olmesartan'],bkB2.,"[('20000', 'mcg')]",[]
['olmesartan'],bkB3.,"[('40000', 'mcg')]",[]
['olmesartan'],bkB4.,"[('10000', 'mcg')]",[]
['olmesartan'],bkB5.,"[('20000', 'mcg')]",[]
['olmesartan'],bkB6.,"[('40000', 'mcg')]",[]
"['hydrochlorothiazide', 'olmesartan']",bkC..,[],[]
"['hydrochlorothiazide', 'olmesartan']",bkC1.,"[('20000', 'mcg'), ('12500', 'mcg')]",[]
"['hydrochlorothiazide', 'olmesartan']",bkC2.,"[('20000', 'mcg'), ('25000', 'mcg')]",[]
"['hydrochlorothiazide', 'olmesartan']",bkC3.,"[('40000', 'mcg'), ('12500', 'mcg')]",[]
"['hydrochlorothiazide', 'olmesartan']",bkCx.,"[('40000', 'mcg'), ('12500', 'mcg')]",[]
"['hydrochlorothiazide', 'olmesartan']",bkCy.,"[('20000', 'mcg'), ('25000', 'mcg')]",[]
"['hydrochlorothiazide', 'olmesartan']",bkCz.,"[('20000', 'mcg'), ('12500', 'mcg')]",[]
"['amlodipine', 'valsartan']",bkD..,[],[]
"['amlodipine', 'valsartan']",bkD1.,"[('5000', 'mcg'), ('80000', 'mcg')]",[]
"['amlodipine', 'valsartan']",bkD2.,"[('5000', 'mcg'), ('160000', 'mcg')]",[]
"['amlodipine', 'valsartan']",bkD3.,"[('10000', 'mcg'), ('160000', 'mcg')]",[]
"['amlodipine', 'valsartan']",bkDx.,"[('10000', 'mcg'), ('160000', 'mcg')]",[]
"['amlodipine', 'valsartan']",bkDy.,"[('5000', 'mcg'), ('160000', 'mcg')]",[]
"['amlodipine', 'valsartan']",bkDz.,"[('5000', 'mcg'), ('80000', 'mcg')]",[]
['aliskiren'],bkF..,[],[]
['aliskiren'],bkF1.,"[('150000', 'mcg')]",[]
['aliskiren'],bkF2.,"[('300000', 'mcg')]",[]
['aliskiren'],bkFy.,"[('300000', 'mcg')]",[]
['aliskiren'],bkFz.,"[('150000', 'mcg')]",[]
['ambrisentan'],bkG..,[],[]
['ambrisentan'],bkG1.,"[('5000', 'mcg')]",[]
['ambrisentan'],bkG2.,"[('10000', 'mcg')]",[]
['ambrisentan'],bkGy.,"[('10000', 'mcg')]",[]
['ambrisentan'],bkGz.,"[('5000', 'mcg')]",[]
"['amlodipine', 'olmesartan']",bkH..,[],[]
"['amlodipine', 'olmesartan']",bkH1.,"[('20000', 'mcg'), ('5000', 'mcg')]",[]
"['amlodipine', 'olmesartan']",bkH2.,"[('40000', 'mcg'), ('5000', 'mcg')]",[]
"['amlodipine', 'olmesartan']",bkH3.,"[('40000', 'mcg'), ('10000', 'mcg')]",[]
"['amlodipine', 'olmesartan']",bkHx.,"[('40000', 'mcg'), ('10000', 'mcg')]",[]
"['amlodipine', 'olmesartan']",bkHy.,"[('40000', 'mcg'), ('5000', 'mcg')]",[]
"['amlodipine', 'olmesartan']",bkHz.,"[('20000', 'mcg'), ('5000', 'mcg')]",[]
"['amlodipine', 'hydrochlorothiazide', 'olmesartan']",bkI..,[],[]
"['amlodipine', 'hydrochlorothiazide', 'olmesartan']",bkI1.,"[('20000', 'mcg'), ('5000', 'mcg'), ('12500', 'mcg')]",[]
"['amlodipine', 'hydrochlorothiazide', 'olmesartan']",bkI2.,"[('40000', 'mcg'), ('5000', 'mcg'), ('12500', 'mcg')]",[]
"['amlodipine', 'hydrochlorothiazide', 'olmesartan']",bkI3.,"[('40000', 'mcg'), ('10000', 'mcg'), ('12500', 'mcg')]",[]
"['amlodipine', 'hydrochlorothiazide', 'olmesartan']",bkI4.,"[('40000', 'mcg'), ('5000', 'mcg'), ('25000', 'mcg')]",[]
"['amlodipine', 'hydrochlorothiazide', 'olmesartan']",bkI5.,"[('40000', 'mcg'), ('10000', 'mcg'), ('25000', 'mcg')]",[]
['azilsartan'],bkJ..,[],[]
['azilsartan'],bkJ1.,"[('20000', 'mcg')]",[]
['azilsartan'],bkJ2.,"[('20000', 'mcg')]",[]
['azilsartan'],bkJ3.,"[('40000', 'mcg')]",[]
['azilsartan'],bkJ4.,"[('40000', 'mcg')]",[]
['azilsartan'],bkJ5.,"[('80000', 'mcg')]",[]
['azilsartan'],bkJ6.,"[('80000', 'mcg')]",[]
['macitentan'],bkK..,[],[]
['macitentan'],bkK1.,"[('10000', 'mcg')]",[]
['macitentan'],bkK2.,"[('10000', 'mcg')]",[]
"['sacubitril', 'valsartan']",bkL..,[],[]
"['sacubitril', 'valsartan']",bkL1.,"[('24000', 'mcg'), ('26000', 'mcg')]",[]
"['sacubitril', 'valsartan']",bkL2.,"[('24000', 'mcg'), ('26000', 'mcg')]",[]
"['sacubitril', 'valsartan']",bkL3.,"[('49000', 'mcg'), ('51000', 'mcg')]",[]
"['sacubitril', 'valsartan']",bkL4.,"[('49000', 'mcg'), ('51000', 'mcg')]",[]
"['sacubitril', 'valsartan']",bkL5.,"[('97000', 'mcg'), ('103000', 'mcg')]",[]
"['sacubitril', 'valsartan']",bkL6.,"[('97000', 'mcg'), ('103000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1..,[],[]
['glyceryl_trinitrate'],bl11.,"[('300', 'mcg')]",[]
['glyceryl_trinitrate'],bl12.,"[('500', 'mcg')]",[]
['glyceryl_trinitrate'],bl13.,"[('600', 'mcg')]",[]
['glyceryl_trinitrate'],bl14.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl15.,"[('300', 'mcg')]",[]
['glyceryl_trinitrate'],bl16.,[],[]
['glyceryl_trinitrate'],bl17.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl18.,"[('2600', 'mcg')]",[]
['glyceryl_trinitrate'],bl19.,"[('6400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1a.,"[('1000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1A.,"[('2500', 'mcg')]",[]
['glyceryl_trinitrate'],bl1b.,"[('2000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1B.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1c.,"[('3000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1C.,"[('10000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1d.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1D.,"[('15000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1e.,"[('2600', 'mcg')]",[]
['glyceryl_trinitrate'],bl1E.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1f.,"[('6400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1F.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1g.,"[('10000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1G.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1h.,"[('10000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1H.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1i.,"[('50000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1j.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1J.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1k.,"[('25000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1K.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1l.,"[('50000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1L.,"[('10000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1m.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1M.,"[('15000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1n.,"[('50000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1o.,"[('50000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1p.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1q.,"[('2', '%')]",[]
['glyceryl_trinitrate'],bl1r.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1s.,"[('10000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1t.,"[('10000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1v.,"[('400', 'mcg')]",[]
['glyceryl_trinitrate'],bl1w.,"[('5000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1x.,"[('10000', 'mcg')]",[]
['glyceryl_trinitrate'],bl1y.,"[('15000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2..,[],[]
['isosorbide_dinitrate'],bl24.,"[('5000', 'mcg')]",[]
['isosorbide_dinitrate'],bl25.,"[('10000', 'mcg')]",[]
['isosorbide_dinitrate'],bl26.,"[('20000', 'mcg')]",[]
['isosorbide_dinitrate'],bl27.,"[('5000', 'mcg')]",[]
['isosorbide_dinitrate'],bl28.,"[('10000', 'mcg')]",[]
['isosorbide_dinitrate'],bl29.,"[('30000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2a.,"[('5000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2A.,"[('30000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2b.,"[('10000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2B.,"[('1250', 'mcg')]",[]
['isosorbide_dinitrate'],bl2c.,"[('20000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2d.,"[('10000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2e.,"[('30000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2g.,"[('20000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2h.,"[('40000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2i.,"[('20000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2j.,"[('40000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2k.,"[('40000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2o.,"[('0.1', '%'), ('10000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2p.,"[('0.1', '%'), ('50000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2q.,"[('0.1', '%'), ('100000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2r.,"[('20000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2t.,"[('20000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2u.,"[('40000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2v.,"[('0.05', '%'), ('25000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2x.,"[('1250', 'mcg')]",[]
['isosorbide_dinitrate'],bl2y.,"[('20000', 'mcg')]",[]
['isosorbide_dinitrate'],bl2z.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3..,[],[]
['isosorbide_mononitrate'],bl31.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl32.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl33.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl34.,[],[]
['isosorbide_mononitrate'],bl35.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl36.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl37.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl38.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl39.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3a.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3A.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3b.,"[('60000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3B.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3c.,"[('50000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3C.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3d.,"[('50000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3D.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3e.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3E.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3f.,"[('50000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3F.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3g.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3G.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3h.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3H.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3i.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3I.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3j.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3J.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3k.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3K.,[],[]
['isosorbide_mononitrate'],bl3l.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3L.,"[('60000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3m.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3M.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3n.,"[('25000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3o.,[],[]
['isosorbide_mononitrate'],bl3O.,[],[]
['isosorbide_mononitrate'],bl3p.,"[('10000', 'mcg'), ('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3q.,[],[]
['isosorbide_mononitrate'],bl3Q.,[],[]
['isosorbide_mononitrate'],bl3r.,[],[]
['isosorbide_mononitrate'],bl3R.,"[('60000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3s.,[],[]
['isosorbide_mononitrate'],bl3S.,[],[]
['isosorbide_mononitrate'],bl3t.,[],[]
['isosorbide_mononitrate'],bl3T.,[],[]
['isosorbide_mononitrate'],bl3u.,"[('25000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3U.,[],[]
['isosorbide_mononitrate'],bl3v.,"[('10000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3V.,"[('60000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3w.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3W.,[],[]
['isosorbide_mononitrate'],bl3x.,"[('40000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3X.,[],[]
['isosorbide_mononitrate'],bl3y.,"[('60000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3Y.,"[('25000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3z.,"[('20000', 'mcg')]",[]
['isosorbide_mononitrate'],bl3Z.,"[('50000', 'mcg')]",[]
['diltiazem'],bl5..,[],[]
['diltiazem'],bl51.,"[('60000', 'mcg')]",[]
['diltiazem'],bl52.,"[('60000', 'mcg')]",[]
['diltiazem'],bl53.,"[('60000', 'mcg')]",[]
['diltiazem'],bl54.,"[('120000', 'mcg')]",[]
['diltiazem'],bl55.,"[('120000', 'mcg')]",[]
['diltiazem'],bl56.,"[('60000', 'mcg')]",[]
['diltiazem'],bl57.,"[('60000', 'mcg')]",[]
['diltiazem'],bl58.,"[('90000', 'mcg')]",[]
['diltiazem'],bl59.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5a.,"[('90000', 'mcg')]",[]
['diltiazem'],bl5A.,"[('300000', 'mcg')]",[]
['diltiazem'],bl5b.,"[('300000', 'mcg')]",[]
['diltiazem'],bl5B.,"[('90000', 'mcg')]",[]
['diltiazem'],bl5c.,"[('90000', 'mcg')]",[]
['diltiazem'],bl5C.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5d.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5D.,"[('180000', 'mcg')]",[]
['diltiazem'],bl5e.,"[('180000', 'mcg')]",[]
['diltiazem'],bl5E.,"[('300000', 'mcg')]",[]
['diltiazem'],bl5f.,"[('60000', 'mcg')]",[]
['diltiazem'],bl5F.,"[('60000', 'mcg')]",[]
['diltiazem'],bl5g.,"[('240000', 'mcg')]",[]
['diltiazem'],bl5G.,"[('90000', 'mcg')]",[]
['diltiazem'],bl5h.,"[('200000', 'mcg')]",[]
['diltiazem'],bl5H.,"[('120000', 'mcg')]",[]
"['diltiazem', 'hydrochlorothiazide']",bl5i.,"[('150000', 'mcg'), ('12500', 'mcg')]",[]
['diltiazem'],bl5I.,"[('240000', 'mcg')]",[]
['diltiazem'],bl5j.,[],[]
['diltiazem'],bl5J.,"[('180000', 'mcg')]",[]
['diltiazem'],bl5k.,"[('90000', 'mcg')]",[]
['diltiazem'],bl5K.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5l.,"[('60000', 'mcg')]",[]
['diltiazem'],bl5L.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5m.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5M.,"[('180000', 'mcg')]",[]
['diltiazem'],bl5n.,[],[]
['diltiazem'],bl5N.,"[('240000', 'mcg')]",[]
['diltiazem'],bl5o.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5O.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5p.,"[('180000', 'mcg')]",[]
['diltiazem'],bl5P.,"[('180000', 'mcg')]",[]
['diltiazem'],bl5q.,"[('240000', 'mcg')]",[]
['diltiazem'],bl5Q.,"[('240000', 'mcg')]",[]
['diltiazem'],bl5r.,"[('300000', 'mcg')]",[]
['diltiazem'],bl5R.,[],[]
['diltiazem'],bl5s.,"[('360000', 'mcg')]",[]
['diltiazem'],bl5S.,[],[]
['diltiazem'],bl5t.,"[('360000', 'mcg')]",[]
['diltiazem'],bl5u.,"[('60000', 'mcg')]",[]
['diltiazem'],bl5U.,[],[]
['diltiazem'],bl5v.,"[('90000', 'mcg')]",[]
['diltiazem'],bl5V.,"[('90000', 'mcg')]",[]
['diltiazem'],bl5w.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5W.,"[('120000', 'mcg')]",[]
['diltiazem'],bl5x.,[],[]
['diltiazem'],bl5X.,"[('60000', 'mcg')]",[]
['diltiazem'],bl5y.,[],[]
['diltiazem'],bl5Y.,"[('60000', 'mcg')]",[]
['diltiazem'],bl5z.,"[('60000', 'mcg')]",[]
['diltiazem'],bl5Z.,"[('200000', 'mcg')]",[]
['nicardipine'],bl7..,[],[]
['nicardipine'],bl71.,"[('20000', 'mcg')]",[]
['nicardipine'],bl72.,"[('30000', 'mcg')]",[]
['nicardipine'],bl73.,"[('30000', 'mcg')]",[]
['nicardipine'],bl74.,"[('45000', 'mcg')]",[]
['nicardipine'],bl75.,"[('10000', 'mcg')]",[]
['nicardipine'],bl7w.,"[('45000', 'mcg')]",[]
['nicardipine'],bl7x.,"[('30000', 'mcg')]",[]
['nicardipine'],bl7y.,"[('20000', 'mcg')]",[]
['nicardipine'],bl7z.,"[('30000', 'mcg')]",[]
['nifedipine'],bl8..,[],[]
['nifedipine'],bl81.,"[('5000', 'mcg')]",[]
['nifedipine'],bl82.,"[('10000', 'mcg')]",[]
['nifedipine'],bl83.,"[('20000', 'mcg')]",[]
['nifedipine'],bl84.,"[('10000', 'mcg')]",[]
['nifedipine'],bl85.,"[('5000', 'mcg')]",[]
['nifedipine'],bl86.,"[('10000', 'mcg')]",[]
['nifedipine'],bl87.,"[('200', 'mcg')]",[]
['nifedipine'],bl88.,"[('200', 'mcg')]",[]
['nifedipine'],bl89.,"[('5000', 'mcg')]",[]
['nifedipine'],bl8a.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8A.,[],[]
['nifedipine'],bl8b.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8B.,[],[]
['nifedipine'],bl8C.,"[('30000', 'mcg')]",[]
['nifedipine'],bl8D.,[],[]
['nifedipine'],bl8e.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8E.,[],[]
['nifedipine'],bl8f.,"[('5000', 'mcg')]",[]
['nifedipine'],bl8F.,"[('40000', 'mcg')]",[]
['nifedipine'],bl8g.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8G.,[],[]
['nifedipine'],bl8h.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8H.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8i.,"[('30000', 'mcg')]",[]
['nifedipine'],bl8j.,"[('60000', 'mcg')]",[]
['nifedipine'],bl8J.,[],[]
['nifedipine'],bl8k.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8K.,[],[]
['nifedipine'],bl8l.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8L.,[],[]
['nifedipine'],bl8m.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8M.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8n.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8o.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8O.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8p.,"[('5000', 'mcg')]",[]
['nifedipine'],bl8P.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8q.,[],[]
['nifedipine'],bl8Q.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8r.,[],[]
['nifedipine'],bl8R.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8s.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8S.,[],[]
['nifedipine'],bl8t.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8T.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8u.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8U.,[],[]
['nifedipine'],bl8v.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8V.,"[('30000', 'mcg')]",[]
['nifedipine'],bl8w.,"[('10000', 'mcg')]",[]
['nifedipine'],bl8W.,"[('60000', 'mcg')]",[]
['nifedipine'],bl8x.,"[('30000', 'mcg')]",[]
['nifedipine'],bl8X.,"[('30000', 'mcg')]",[]
['nifedipine'],bl8y.,"[('60000', 'mcg')]",[]
['nifedipine'],bl8Y.,"[('60000', 'mcg')]",[]
['nifedipine'],bl8z.,"[('20000', 'mcg')]",[]
['nifedipine'],bl8Z.,"[('20000', 'mcg')]",[]
['amlodipine'],blb..,[],[]
['amlodipine'],blb1.,"[('5000', 'mcg')]",[]
['amlodipine'],blb2.,"[('10000', 'mcg')]",[]
['amlodipine'],blb3.,"[('5000', 'mcg')]",[]
['amlodipine'],blb4.,"[('10000', 'mcg')]",[]
['amlodipine'],blb5.,"[('5000', 'mcg')]",[]
['amlodipine'],blb6.,"[('10000', 'mcg')]",[]
['amlodipine'],blb7.,"[('1000', 'mcg')]",[]
['amlodipine'],blb8.,"[('2000', 'mcg')]",[]
['felodipine'],blc..,[],[]
['felodipine'],blc1.,"[('5000', 'mcg')]",[]
['felodipine'],blc2.,"[('10000', 'mcg')]",[]
['felodipine'],blc3.,"[('5000', 'mcg')]",[]
['felodipine'],blc4.,"[('10000', 'mcg')]",[]
['felodipine'],blc5.,"[('2500', 'mcg')]",[]
['felodipine'],blc6.,"[('2500', 'mcg')]",[]
['felodipine'],blc7.,"[('2500', 'mcg')]",[]
['felodipine'],blc8.,"[('5000', 'mcg')]",[]
['felodipine'],blc9.,"[('10000', 'mcg')]",[]
['felodipine'],blca.,"[('5000', 'mcg')]",[]
['felodipine'],blcb.,"[('10000', 'mcg')]",[]
['felodipine'],blcc.,"[('5000', 'mcg')]",[]
['felodipine'],blcf.,"[('5000', 'mcg')]",[]
['felodipine'],blcg.,"[('10000', 'mcg')]",[]
['felodipine'],blch.,"[('10000', 'mcg')]",[]
['felodipine'],blci.,"[('5000', 'mcg')]",[]
['felodipine'],blcj.,"[('10000', 'mcg')]",[]
['felodipine'],blck.,"[('5000', 'mcg')]",[]
['felodipine'],blcl.,"[('10000', 'mcg')]",[]
['felodipine'],blcm.,"[('5000', 'mcg')]",[]
['felodipine'],blcn.,"[('10000', 'mcg')]",[]
['felodipine'],blcq.,"[('10000', 'mcg')]",[]
['felodipine'],blcr.,"[('2500', 'mcg')]",[]
['felodipine'],blcs.,"[('2500', 'mcg')]",[]
['felodipine'],blct.,"[('2500', 'mcg')]",[]
['lacidipine'],ble..,[],[]
['lacidipine'],ble1.,"[('2000', 'mcg')]",[]
['lacidipine'],ble2.,"[('4000', 'mcg')]",[]
['lacidipine'],ble3.,"[('2000', 'mcg')]",[]
['lacidipine'],ble4.,"[('4000', 'mcg')]",[]
['lacidipine'],ble5.,"[('4000', 'mcg')]",[]
['nicorandil'],blf..,[],[]
['nicorandil'],blf1.,"[('10000', 'mcg')]",[]
['nicorandil'],blf2.,"[('20000', 'mcg')]",[]
['nicorandil'],blf3.,"[('10000', 'mcg')]",[]
['nicorandil'],blf4.,"[('20000', 'mcg')]",[]
['lercanidipine'],blh..,[],[]
['lercanidipine'],blh1.,"[('10000', 'mcg')]",[]
['lercanidipine'],blh2.,"[('10000', 'mcg')]",[]
['lercanidipine'],blh3.,"[('20000', 'mcg')]",[]
['lercanidipine'],blh4.,"[('20000', 'mcg')]",[]
['diltiazem'],blj..,[],[]
['diltiazem'],blj1.,[],[]
['diltiazem'],blj2.,[],[]
['diltiazem'],blj3.,[],[]
['diltiazem'],blj4.,[],[]
['diltiazem'],blj5.,[],[]
['diltiazem'],blj6.,[],[]
['diltiazem'],blj7.,[],[]
['diltiazem'],blj8.,[],[]
['diltiazem'],blj9.,"[('120000', 'mcg')]",[]
['diltiazem'],blja.,"[('300000', 'mcg')]",[]
['diltiazem'],bljA.,"[('180000', 'mcg')]",[]
['diltiazem'],bljb.,"[('60000', 'mcg')]",[]
['diltiazem'],bljB.,"[('240000', 'mcg')]",[]
['diltiazem'],bljc.,[],[]
['diltiazem'],bljC.,"[('60000', 'mcg')]",[]
['diltiazem'],bljd.,[],[]
['diltiazem'],bljD.,"[('90000', 'mcg')]",[]
['diltiazem'],blje.,[],[]
['diltiazem'],bljE.,"[('120000', 'mcg')]",[]
['diltiazem'],bljf.,[],[]
['diltiazem'],bljF.,"[('60000', 'mcg')]",[]
['diltiazem'],bljG.,"[('90000', 'mcg')]",[]
['diltiazem'],bljH.,"[('120000', 'mcg')]",[]
['diltiazem'],bljJ.,"[('300000', 'mcg')]",[]
['diltiazem'],bljK.,"[('300000', 'mcg')]",[]
['diltiazem'],bljL.,"[('240000', 'mcg')]",[]
['diltiazem'],bljM.,[],[]
['diltiazem'],bljN.,[],[]
['diltiazem'],bljO.,[],[]
['diltiazem'],bljP.,"[('200000', 'mcg')]",[]
['diltiazem'],bljQ.,"[('60000', 'mcg')]",[]
['diltiazem'],bljR.,"[('90000', 'mcg')]",[]
['diltiazem'],bljS.,"[('120000', 'mcg')]",[]
['diltiazem'],bljT.,"[('180000', 'mcg')]",[]
['diltiazem'],bljU.,"[('240000', 'mcg')]",[]
['diltiazem'],bljV.,"[('300000', 'mcg')]",[]
['diltiazem'],bljW.,"[('90000', 'mcg')]",[]
['diltiazem'],bljX.,"[('120000', 'mcg')]",[]
['diltiazem'],bljY.,"[('180000', 'mcg')]",[]
['diltiazem'],bljZ.,"[('240000', 'mcg')]",[]
['isosorbide_mononitrate'],blk..,[],[]
